MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,Fence,SaleType,SaleCondition,LivLotRatio,Spaciousness,Bldg_1Fam,Bldg_Duplex,Bldg_Twnhs,Bldg_TwnhsE,Bldg_None,PorchTypes,MedNhbdArea,Feature1,Feature2,MSSubClass_encoded,SalePrice
13,1,24.0,2645,1,1,1,3,3,4,21,2,3,5,9,6,1999,2000,1,1,8,8,1,456.0,4,3,2,4,3,1,6,649.0,1,321.0,970.0,1,5,2,5,983,756,0,1739,1.0,0.0,2,1,3,1,4,7,8,0,0,1,1999.0,3,2.0,480.0,3,3,3,115,0,0,0,0,0,0,8,0,0.6574669187145558,248.42857142857142,0,0,1739,0,0,1,1555.0,2709.0,1940000.0,137826.04183219178,172500.0
5,3,89.0,11645,1,2,2,3,3,0,5,2,0,5,8,6,2004,2004,1,1,12,13,2,0.0,4,3,2,4,3,1,1,0.0,1,860.0,860.0,1,5,2,5,860,860,0,1720,0.0,0.0,2,1,3,1,4,7,8,0,0,1,2004.0,2,2.0,565.0,3,3,3,0,70,0,0,0,0,0,8,4,0.1477028767711464,245.71428571428572,1720,0,0,0,0,1,1504.0,2580.0,1723440.0,239516.44621503996,196500.0
5,3,66.0,13682,1,2,3,1,3,1,22,2,0,5,0,6,2006,2006,3,1,12,13,1,1031.0,5,3,2,5,3,4,1,0.0,1,1410.0,1410.0,1,5,2,5,1426,1519,0,2945,0.0,0.0,3,1,3,1,4,10,8,1,4,3,2006.0,3,3.0,641.0,3,3,3,192,0,37,0,0,0,0,6,5,0.21524630901914923,294.5,2945,0,0,0,0,2,1767.0,4355.0,2828460.0,239516.44621503996,438780.0
0,3,60.0,7200,1,2,1,0,3,4,5,2,0,2,6,8,1972,1972,1,1,6,6,2,0.0,3,3,1,3,3,3,5,632.0,1,148.0,780.0,1,5,2,5,780,0,0,780,0.0,0.0,1,0,2,1,3,4,8,0,0,5,1973.0,1,1.0,352.0,3,3,3,196,0,0,0,0,0,3,8,4,0.10833333333333334,195.0,780,0,0,0,0,1,1504.0,1560.0,1538160.0,185723.88327353122,124900.0
0,3,63.0,13072,1,2,1,3,3,4,20,5,0,2,7,6,2004,2004,1,1,12,13,2,0.0,3,3,2,4,3,1,5,941.0,1,217.0,1158.0,1,5,2,5,1158,0,0,1158,1.0,0.0,1,1,3,1,4,5,8,0,0,5,2006.0,1,2.0,576.0,3,3,3,0,50,0,0,0,0,0,6,5,0.08858629130966952,231.6,1158,0,0,0,0,1,1575.0,2316.0,2320632.0,185723.88327353122,158000.0
7,4,60.0,7200,1,2,1,3,3,4,9,2,0,4,6,8,1920,1996,1,1,8,8,2,0.0,3,3,0,3,2,1,1,0.0,1,530.0,530.0,1,3,1,5,581,530,0,1111,0.0,0.0,1,0,3,1,2,6,8,0,0,5,1935.0,1,1.0,288.0,3,3,1,0,0,144,0,0,0,0,8,4,0.15430555555555556,185.16666666666666,1111,0,0,0,0,1,1128.0,1641.0,1057880.0,180434.7576341324,101000.0
11,3,44.0,6442,1,2,2,3,3,4,16,2,4,2,9,6,2006,2006,1,1,12,13,3,178.0,4,3,2,4,4,2,6,24.0,1,1346.0,1370.0,1,5,2,5,1370,0,0,1370,0.0,0.0,2,0,2,1,4,6,8,1,4,1,2006.0,2,2.0,484.0,3,3,3,120,49,0,0,0,0,0,8,4,0.21266687364172618,228.33333333333334,0,0,0,1370,0,2,1832.0,2740.0,2748220.0,200903.4742109404,202500.0
6,4,50.0,10300,1,2,2,0,3,4,17,6,0,5,8,7,1921,1950,1,1,11,12,2,0.0,3,3,0,3,3,1,1,0.0,1,576.0,576.0,1,4,2,5,902,808,0,1710,0.0,0.0,2,0,3,1,3,9,8,0,0,5,1990.0,1,2.0,480.0,3,3,3,12,11,64,0,0,0,4,8,4,0.16601941747572815,190.0,1710,0,0,0,0,3,1374.0,2286.0,1123200.0,166639.37908697338,140000.0
5,3,0.0,9375,1,2,1,3,3,4,5,2,0,5,8,6,1997,1998,1,1,12,13,1,573.0,3,3,2,4,3,1,6,739.0,1,318.0,1057.0,1,5,2,5,1057,977,0,2034,1.0,0.0,2,1,3,1,4,8,8,0,0,1,1998.0,2,2.0,645.0,3,3,3,576,36,0,0,0,0,4,8,4,0.21696,254.25,2034,0,0,0,0,2,1504.0,3091.0,2111886.0,239516.44621503996,219500.0
5,3,76.0,9591,1,2,1,3,3,4,16,2,0,5,9,6,2004,2005,1,1,12,13,1,344.0,4,3,2,5,3,3,1,0.0,1,1143.0,1143.0,1,5,2,5,1143,1330,0,2473,0.0,0.0,2,1,4,1,4,9,8,1,4,3,2004.0,2,3.0,852.0,3,3,3,192,151,0,0,0,0,0,8,4,0.2578458971952872,274.77777777777777,2473,0,0,0,0,2,1832.0,3616.0,2291715.0,239516.44621503996,317000.0
0,3,0.0,19900,1,2,1,3,3,4,12,3,0,2,8,6,1970,1989,1,1,9,10,1,287.0,3,3,1,4,3,4,6,912.0,1,1035.0,1947.0,1,3,2,5,2207,0,0,2207,1.0,0.0,2,0,3,1,3,7,7,1,4,1,1970.0,2,2.0,576.0,3,3,3,301,0,0,0,0,0,0,8,4,0.11090452261306533,315.2857142857143,2207,0,0,0,0,1,1200.0,4154.0,3872583.0,185723.88327353122,180000.0
0,3,72.0,10665,1,2,2,3,3,4,5,2,0,2,8,6,2003,2003,1,1,12,13,1,167.0,4,3,2,4,3,3,6,1013.0,1,440.0,1453.0,1,5,2,5,1479,0,0,1479,1.0,0.0,2,0,3,1,4,7,8,0,0,1,2003.0,2,2.0,558.0,3,3,3,144,29,0,0,0,0,0,8,4,0.13867791842475385,211.28571428571428,1479,0,0,0,0,2,1504.0,2932.0,2910359.0,185723.88327353122,226000.0
1,4,47.0,4608,1,2,1,3,3,0,17,0,0,2,5,7,1945,1950,1,1,8,8,2,0.0,3,4,1,3,3,1,1,0.0,1,747.0,747.0,1,3,2,5,747,0,0,747,0.0,0.0,1,0,2,1,3,4,8,0,0,1,1945.0,1,1.0,220.0,3,3,3,0,0,0,0,0,0,0,8,4,0.162109375,186.75,747,0,0,0,0,0,1374.0,1494.0,1456650.0,96306.45774753665,80000.0
4,3,81.0,15593,1,2,1,3,3,0,4,2,0,0,8,5,1953,1953,1,1,3,0,2,0.0,4,3,1,3,3,1,4,603.0,1,701.0,1304.0,2,3,2,5,1304,983,0,2287,0.0,0.0,2,0,3,1,3,7,8,1,3,1,1953.0,3,2.0,667.0,3,3,3,0,21,114,0,0,0,0,8,4,0.14666837683575965,326.7142857142857,2287,0,0,0,0,2,1694.0,3591.0,2546712.0,142556.16601399644,225000.0
0,3,95.0,13651,1,2,2,3,3,4,12,2,0,2,8,7,1973,1973,1,1,9,10,1,1115.0,3,4,1,4,3,4,5,1880.0,1,343.0,2223.0,1,5,2,5,2223,0,0,2223,1.0,0.0,2,0,3,1,3,8,8,2,4,1,1973.0,3,2.0,516.0,3,3,3,300,0,0,0,0,0,0,8,4,0.16284521280492273,277.875,2223,0,0,0,0,1,1200.0,4446.0,4385979.0,185723.88327353122,244000.0
0,3,69.0,7599,1,2,1,3,3,0,11,2,0,2,5,7,1982,2006,1,1,6,10,2,0.0,3,3,1,3,3,1,5,565.0,1,280.0,845.0,1,3,2,5,845,0,0,845,1.0,0.0,1,0,2,1,3,4,8,0,0,5,1987.0,1,2.0,360.0,3,3,3,0,0,0,0,0,0,0,8,4,0.11119884195288854,211.25,845,0,0,0,0,0,1282.0,1690.0,1695070.0,185723.88327353122,129500.0
5,3,74.0,10141,1,2,2,3,3,0,8,2,0,5,8,6,1998,1998,1,1,12,13,1,40.0,3,3,2,4,3,1,1,0.0,1,832.0,832.0,1,4,2,5,885,833,0,1718,0.0,0.0,2,1,3,1,3,7,8,1,3,1,1998.0,3,2.0,427.0,3,3,3,0,94,0,0,291,0,0,8,4,0.16941130066068436,245.42857142857142,1718,0,0,0,0,2,1560.0,2550.0,1662336.0,239516.44621503996,185000.0
0,3,85.0,10200,1,2,1,3,3,4,12,2,0,2,6,8,1954,2003,1,1,13,14,1,104.0,3,3,1,3,3,1,5,320.0,4,404.0,1086.0,1,4,2,5,1086,0,0,1086,1.0,0.0,1,0,3,1,3,6,8,0,0,1,1989.0,1,2.0,490.0,3,3,3,0,0,0,0,0,0,2,8,4,0.10647058823529412,181.0,1086,0,0,0,0,0,1200.0,2172.0,2175258.0,185723.88327353122,144900.0
4,4,60.0,5790,1,2,1,3,3,0,17,2,0,5,4,7,1915,1950,2,1,12,13,2,0.0,4,4,1,2,3,1,1,0.0,1,840.0,840.0,1,4,1,5,840,765,0,1605,0.0,0.0,2,0,3,2,3,8,8,0,0,5,1915.0,1,1.0,379.0,3,3,3,0,0,202,0,0,0,0,8,4,0.2772020725388601,200.625,1605,0,0,0,0,1,1374.0,2445.0,1638000.0,142556.16601399644,107400.0
14,4,21.0,1596,1,2,1,3,3,4,10,2,3,7,5,6,1973,1973,1,1,5,5,2,0.0,3,3,1,4,3,4,6,462.0,1,0.0,462.0,1,3,2,5,526,462,0,988,1.0,0.0,1,0,2,1,3,5,8,0,0,3,1973.0,1,1.0,297.0,3,3,3,120,101,0,0,0,0,2,8,4,0.6190476190476191,197.6,0,0,988,0,0,2,1092.0,1450.0,911526.0,111271.70916095891,91000.0
0,3,0.0,8475,1,2,2,3,3,4,12,2,0,2,5,8,1956,1956,1,1,12,13,2,0.0,3,3,1,3,3,1,5,228.0,1,724.0,952.0,1,5,2,4,952,0,0,952,0.0,0.0,1,0,2,1,3,4,8,0,0,5,1956.0,1,1.0,283.0,3,3,3,0,0,0,0,0,0,0,8,4,0.11233038348082595,238.0,952,0,0,0,0,0,1200.0,1904.0,1862112.0,185723.88327353122,135750.0
4,4,50.0,8635,1,2,1,3,3,4,3,2,0,0,6,6,1948,2001,1,1,13,14,2,0.0,3,3,1,3,3,1,4,336.0,6,295.0,672.0,1,3,2,5,1072,213,0,1285,1.0,0.0,1,0,2,1,3,6,7,0,0,5,1948.0,1,1.0,240.0,3,3,3,0,0,0,0,0,0,3,8,4,0.14881297046902142,214.16666666666666,1285,0,0,0,0,0,1231.0,1957.0,1344672.0,142556.16601399644,127000.0
10,3,72.0,10778,1,2,1,3,3,4,19,2,2,2,5,6,1968,1968,3,1,6,6,2,0.0,3,3,1,3,3,1,1,0.0,1,1768.0,1768.0,1,3,1,5,1768,0,0,1768,0.0,0.0,2,0,4,2,3,8,8,0,0,6,1968.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,8,4,0.1640378548895899,221.0,0,1768,0,0,0,0,1052.0,3536.0,3479424.0,136401.15759132418,136500.0
4,4,60.0,10440,1,0,1,3,3,0,17,2,0,5,6,7,1910,1981,1,1,13,14,2,0.0,3,3,2,3,3,1,1,0.0,1,440.0,440.0,1,4,2,5,682,548,0,1230,0.0,0.0,1,1,2,1,3,5,8,0,0,5,1966.0,1,2.0,440.0,3,3,3,74,0,128,0,0,0,3,8,4,0.11781609195402298,246.0,1230,0,0,0,0,2,1374.0,1670.0,871640.0,142556.16601399644,110000.0
5,3,100.0,13000,1,2,1,3,3,0,12,2,0,5,7,7,1968,1968,1,1,12,13,1,576.0,3,4,1,4,3,1,3,448.0,1,448.0,896.0,1,3,2,5,1182,960,0,2142,0.0,0.0,2,1,4,1,4,8,8,1,4,1,1968.0,3,1.0,509.0,3,3,3,0,72,0,0,252,0,0,8,4,0.16476923076923078,267.75,2142,0,0,0,0,2,1200.0,3038.0,1763328.0,239516.44621503996,193500.0
11,4,32.0,4500,1,2,1,3,3,2,11,2,4,2,7,6,1998,1998,3,1,12,13,1,443.0,3,4,2,5,4,1,6,1201.0,1,36.0,1237.0,1,5,2,5,1337,0,0,1337,1.0,0.0,2,0,2,1,3,5,8,0,0,1,1998.0,3,2.0,405.0,3,3,3,0,199,0,0,0,0,0,8,4,0.2971111111111111,267.4,0,0,0,1337,0,1,1282.0,2574.0,2471526.0,200903.4742109404,153500.0
0,3,78.0,10206,1,2,1,3,3,4,21,2,0,2,9,6,2007,2007,1,1,12,13,3,468.0,3,3,2,4,3,1,6,33.0,1,1530.0,1563.0,1,5,2,5,1563,0,0,1563,0.0,0.0,2,0,3,1,4,6,8,1,4,1,2007.0,2,3.0,758.0,3,3,3,144,99,0,0,0,0,0,8,4,0.15314520870076426,260.5,1563,0,0,0,0,2,1555.0,3126.0,3136941.0,185723.88327353122,245000.0
0,3,80.0,8892,1,2,2,3,3,4,12,2,0,2,6,6,1960,1960,1,1,8,8,0,66.0,3,3,1,3,3,1,1,0.0,1,1065.0,1065.0,1,4,2,5,1065,0,0,1065,0.0,0.0,1,1,3,1,3,6,8,0,0,5,1974.0,1,2.0,461.0,3,3,3,74,0,0,0,0,0,0,0,4,0.11977058029689609,177.5,1065,0,0,0,0,1,1200.0,2130.0,2087400.0,185723.88327353122,126500.0
8,3,0.0,8530,1,2,2,3,3,4,8,2,0,7,8,6,1995,1996,1,1,6,6,1,22.0,3,3,2,4,3,1,1,0.0,1,384.0,384.0,1,4,2,5,804,670,0,1474,0.0,0.0,2,1,3,1,3,7,8,1,3,3,1995.0,3,2.0,400.0,3,3,3,120,72,0,0,0,0,0,8,4,0.17280187573270808,210.57142857142858,1474,0,0,0,0,2,1560.0,1858.0,766464.0,170763.47238450177,168500.0
5,3,121.0,16059,1,2,1,3,3,0,15,2,0,5,9,6,1991,1992,3,1,6,6,1,284.0,4,3,1,4,3,1,1,0.0,1,1288.0,1288.0,1,5,2,5,1301,1116,0,2417,0.0,0.0,2,1,4,1,4,9,8,1,3,1,1991.0,1,2.0,462.0,3,3,3,127,82,0,0,0,0,0,8,4,0.15050750358054674,268.55555555555554,2417,0,0,0,0,2,2418.0,3705.0,2565696.0,239516.44621503996,260000.0
5,3,122.0,11911,1,2,3,3,3,4,8,2,0,5,7,6,2005,2005,1,1,12,13,2,0.0,4,3,2,4,3,3,1,0.0,1,684.0,684.0,1,5,2,5,684,876,0,1560,0.0,0.0,2,1,3,1,4,6,8,1,4,3,2005.0,3,2.0,400.0,3,3,3,100,38,0,0,0,0,0,8,4,0.13097137100159517,260.0,1560,0,0,0,0,2,1560.0,2244.0,1371420.0,239516.44621503996,174000.0
13,1,40.0,3951,1,1,1,3,3,0,21,2,4,5,7,6,2009,2009,1,1,12,13,3,76.0,4,3,2,4,3,3,1,0.0,1,612.0,612.0,1,5,2,5,612,612,0,1224,0.0,0.0,2,1,2,1,4,4,8,0,0,5,2009.0,2,2.0,528.0,3,3,3,0,234,0,0,0,0,0,6,5,0.3097949886104784,306.0,0,0,0,1224,0,1,1555.0,1836.0,1229508.0,137826.04183219178,164500.0
4,0,105.0,8470,1,2,2,3,3,0,9,1,0,0,4,3,1915,1982,3,1,9,10,2,0.0,2,2,1,3,2,1,1,0.0,1,1013.0,1013.0,1,3,1,5,1013,0,513,1526,0.0,0.0,1,0,2,1,2,6,8,0,0,6,1915.0,0,0.0,0.0,0,0,1,0,0,156,0,0,0,3,3,0,0.18016528925619835,168.83333333333334,1526,0,0,0,0,1,1128.0,2539.0,2007766.0,142556.16601399644,85000.0
0,3,60.0,8070,1,2,1,3,3,4,5,2,0,2,5,6,1994,1995,1,1,12,13,2,0.0,3,3,2,4,3,1,6,588.0,1,402.0,990.0,1,5,2,5,990,0,0,990,1.0,0.0,1,0,3,1,3,5,8,0,0,6,1994.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,8,4,0.12267657992565056,198.0,990,0,0,0,0,0,1504.0,1980.0,1975050.0,185723.88327353122,123600.0
0,3,60.0,7200,1,2,1,3,3,4,12,2,0,2,5,6,1950,1950,1,1,3,14,2,0.0,3,3,3,0,0,0,0,0.0,0,0.0,0.0,1,3,2,4,1040,0,0,1040,0.0,0.0,1,0,2,1,3,4,8,0,0,5,1950.0,1,2.0,420.0,3,3,3,0,29,0,0,0,0,0,8,4,0.14444444444444443,260.0,1040,0,0,0,0,1,1200.0,1040.0,0.0,185723.88327353122,109900.0
0,3,85.0,8500,1,2,1,3,3,4,12,2,0,2,6,4,1961,1961,3,1,6,6,0,203.0,3,3,1,3,3,1,3,600.0,1,635.0,1235.0,1,3,2,5,1235,0,0,1235,0.0,0.0,1,0,2,1,3,6,8,0,0,1,1961.0,1,2.0,480.0,3,3,3,0,0,0,0,0,0,2,8,0,0.14529411764705882,205.83333333333334,1235,0,0,0,0,0,1200.0,2470.0,2421835.0,185723.88327353122,98600.0
1,3,80.0,13360,1,0,2,1,3,4,6,2,0,2,6,8,1921,2006,1,1,13,14,2,0.0,3,4,0,4,3,1,5,713.0,1,163.0,876.0,1,5,2,5,964,0,0,964,1.0,0.0,1,0,2,1,3,5,8,0,0,5,1921.0,1,2.0,432.0,3,3,3,0,0,44,0,0,0,0,8,4,0.0721556886227545,192.8,964,0,0,0,0,1,1648.0,1840.0,1757256.0,96306.45774753665,163500.0
15,0,60.0,7200,1,2,1,3,3,0,17,2,1,4,7,7,1910,1998,3,1,8,8,2,0.0,3,3,0,3,2,2,3,1046.0,1,168.0,1214.0,2,5,1,5,1260,1031,0,2291,0.0,1.0,2,0,4,2,3,9,8,1,4,5,1900.0,1,2.0,506.0,3,3,3,0,0,0,0,99,0,0,8,4,0.31819444444444445,254.55555555555554,0,0,0,0,0,1,1374.0,3505.0,2425572.0,134138.21215039954,133900.0
5,3,69.0,9337,1,2,2,3,3,4,5,2,0,5,7,6,1997,1997,1,1,12,13,2,0.0,3,4,2,4,3,1,6,648.0,1,176.0,824.0,1,5,2,5,905,881,0,1786,1.0,0.0,2,1,3,1,4,7,8,0,0,1,1997.0,2,2.0,684.0,3,3,3,0,162,0,0,0,0,0,8,4,0.19128199635857343,255.14285714285714,1786,0,0,0,0,1,1504.0,2610.0,1645528.0,239516.44621503996,204750.0
5,3,0.0,9765,1,2,3,3,3,0,8,2,0,5,7,9,1993,1993,1,1,12,13,1,68.0,5,4,2,4,4,1,5,310.0,1,370.0,680.0,1,4,2,5,680,790,0,1470,0.0,0.0,2,1,3,1,3,6,8,1,3,3,1993.0,3,2.0,420.0,3,3,3,232,63,0,0,0,0,0,8,4,0.15053763440860216,245.0,1470,0,0,0,0,2,1560.0,2150.0,1355240.0,239516.44621503996,185000.0
0,3,78.0,10264,1,2,2,3,3,4,5,2,0,2,8,6,1999,1999,1,1,12,13,1,183.0,4,3,2,4,3,3,5,1162.0,1,426.0,1588.0,1,5,2,5,1588,0,0,1588,0.0,0.0,2,0,3,1,4,6,8,0,0,1,1999.0,2,2.0,472.0,3,3,3,158,29,0,0,0,0,0,8,4,0.15471551052221355,264.6666666666667,1588,0,0,0,0,2,1504.0,3176.0,3174412.0,185723.88327353122,214000.0
0,3,73.0,10921,1,2,1,1,3,4,7,2,0,2,5,6,1965,1965,3,1,6,6,1,48.0,3,3,1,3,3,1,3,520.0,1,440.0,960.0,1,3,2,3,960,0,0,960,1.0,0.0,1,0,3,1,3,6,8,0,0,1,1965.0,3,1.0,432.0,3,3,2,120,0,0,0,0,0,0,8,4,0.08790403809174983,160.0,960,0,0,0,0,1,1195.5,1920.0,1886400.0,185723.88327353122,94750.0
1,3,85.0,10625,1,2,1,3,3,0,7,2,0,2,6,6,1920,1950,1,1,13,14,2,0.0,3,3,0,3,3,1,5,108.0,1,350.0,458.0,1,2,1,5,835,0,0,835,0.0,0.0,1,0,2,1,3,5,8,0,0,2,1920.0,1,1.0,366.0,2,3,3,0,0,77,0,0,0,0,0,0,0.07858823529411765,167.0,835,0,0,0,0,1,1195.5,1293.0,893100.0,96306.45774753665,83000.0
0,3,77.0,9320,1,2,2,3,3,4,12,2,0,2,5,6,1959,1959,1,1,9,10,2,0.0,3,3,1,3,3,1,5,569.0,1,381.0,950.0,1,2,2,5,1225,0,0,1225,1.0,0.0,1,1,3,1,3,6,8,0,0,6,1959.0,0,0.0,0.0,0,0,3,352,0,0,0,0,0,0,8,4,0.13143776824034334,204.16666666666666,1225,0,0,0,0,1,1200.0,2175.0,1861050.0,185723.88327353122,128950.0
0,3,0.0,10603,1,2,2,3,3,4,14,2,0,2,7,8,1977,2001,1,1,9,10,1,28.0,3,3,2,3,3,2,5,1200.0,1,410.0,1610.0,1,4,2,5,1610,0,0,1610,1.0,0.0,2,0,3,1,4,6,8,2,3,1,1977.0,2,2.0,480.0,3,3,3,168,68,0,0,0,0,0,8,4,0.15184381778741865,268.3333333333333,1610,0,0,0,0,2,1632.0,3220.0,3221610.0,185723.88327353122,205000.0
5,3,77.0,9206,1,2,1,3,3,4,20,2,0,5,7,6,1985,1985,1,1,6,6,1,336.0,4,3,1,4,3,1,1,0.0,1,741.0,741.0,1,3,2,5,977,755,0,1732,0.0,0.0,2,1,3,1,4,7,8,1,3,1,1985.0,3,2.0,476.0,3,3,3,192,46,0,0,0,0,0,8,4,0.18813817075820116,247.42857142857142,1732,0,0,0,0,2,1575.0,2473.0,1470885.0,239516.44621503996,178000.0
10,3,64.0,7018,1,2,1,0,3,4,20,2,2,2,6,6,1979,1979,1,1,6,6,2,0.0,3,2,3,0,0,0,0,0.0,0,0.0,0.0,1,3,2,5,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,0,1,1979.0,1,2.0,410.0,3,3,3,0,0,0,0,0,0,0,8,2,0.21872328298660587,191.875,0,1535,0,0,0,0,1575.0,1535.0,0.0,136401.15759132418,118964.0
0,3,94.0,10402,1,2,2,3,3,0,5,2,0,2,8,6,2009,2009,1,1,12,13,2,0.0,3,3,2,4,3,1,1,0.0,1,1226.0,1226.0,1,5,2,5,1226,0,0,1226,0.0,0.0,2,0,3,1,4,6,8,0,0,1,2009.0,2,3.0,740.0,3,3,3,0,36,0,0,0,0,0,8,4,0.1178619496250721,204.33333333333334,1226,0,0,0,0,1,1504.0,2452.0,2463034.0,185723.88327353122,198900.0
4,4,0.0,7758,1,2,1,3,3,0,9,2,0,0,8,5,1931,1950,1,1,11,12,1,600.0,3,2,2,3,3,1,2,224.0,1,816.0,1040.0,1,5,2,3,1226,592,0,1818,0.0,0.0,1,1,4,1,3,7,8,2,3,5,1951.0,1,1.0,240.0,3,3,3,0,0,0,0,184,0,0,8,4,0.23433874709976799,259.7142857142857,1818,0,0,0,0,1,1128.0,2858.0,2028000.0,142556.16601399644,169500.0
5,1,75.0,9375,1,2,1,3,3,4,21,2,0,5,9,6,2003,2004,3,1,12,13,1,768.0,4,3,2,5,3,1,1,0.0,1,1053.0,1053.0,1,5,2,5,1053,939,0,1992,0.0,0.0,2,1,3,1,4,9,8,1,4,1,2003.0,2,2.0,648.0,3,3,3,140,45,0,0,0,0,0,8,4,0.21248,221.33333333333334,1992,0,0,0,0,2,1555.0,3045.0,2110212.0,239516.44621503996,250000.0
1,4,60.0,10800,1,0,1,3,3,4,17,2,0,2,5,8,1885,1995,4,1,12,13,2,0.0,3,3,0,2,3,1,1,0.0,1,641.0,641.0,1,4,2,5,1047,0,0,1047,0.0,0.0,1,0,2,1,3,6,8,0,0,5,1954.0,1,1.0,273.0,2,2,1,0,0,0,0,0,0,0,8,4,0.09694444444444444,174.5,1047,0,0,0,0,0,1374.0,1688.0,1278795.0,96306.45774753665,100000.0
0,4,50.0,6000,1,2,1,3,3,4,17,2,0,2,6,6,1948,1950,1,1,12,13,2,0.0,3,3,1,3,3,1,5,104.0,4,516.0,789.0,1,5,2,5,789,0,0,789,0.0,0.0,1,0,2,1,3,5,8,0,0,5,1948.0,1,1.0,250.0,3,3,3,0,0,0,0,0,0,0,8,5,0.1315,157.8,789,0,0,0,0,0,1374.0,1578.0,1538550.0,185723.88327353122,115000.0
4,4,85.0,8500,1,2,1,3,3,0,9,0,0,0,6,8,1919,2005,1,1,5,5,2,0.0,3,3,1,3,3,1,1,0.0,1,793.0,793.0,2,3,1,3,997,520,0,1517,0.0,0.0,2,0,3,1,2,7,8,0,0,6,1919.0,0,0.0,0.0,0,0,1,0,0,144,0,0,0,0,8,4,0.17847058823529413,216.71428571428572,1517,0,0,0,0,1,1128.0,2310.0,1589965.0,142556.16601399644,115000.0
0,3,105.0,11751,1,2,2,3,3,4,14,2,0,2,7,7,1977,1977,3,1,9,10,1,480.0,3,3,1,4,3,1,4,705.0,1,1139.0,1844.0,1,5,2,5,1844,0,0,1844,0.0,0.0,2,0,3,1,3,7,8,1,3,1,1977.0,2,2.0,546.0,3,3,3,0,122,0,0,0,0,3,0,4,0.1569228150795677,263.42857142857144,1844,0,0,0,0,1,1632.0,3688.0,3645588.0,185723.88327353122,190000.0
4,3,75.0,9525,1,2,1,3,3,4,7,2,0,0,7,5,1954,1972,1,1,13,14,2,0.0,3,3,1,3,2,1,3,444.0,1,550.0,994.0,1,4,2,5,1216,639,0,1855,0.0,0.0,2,0,4,1,3,7,8,0,0,1,1954.0,1,1.0,325.0,3,3,3,182,0,0,0,0,0,0,8,4,0.194750656167979,265.0,1855,0,0,0,0,1,1195.5,2849.0,1960168.0,142556.16601399644,136900.0
8,3,0.0,7750,1,2,2,3,3,4,8,2,0,7,8,6,2000,2000,1,1,12,13,2,0.0,3,3,2,4,3,1,6,250.0,1,134.0,384.0,1,5,2,5,774,656,0,1430,0.0,0.0,2,1,3,1,3,7,8,1,3,3,2000.0,3,2.0,400.0,3,3,3,180,0,0,0,0,0,0,8,4,0.18451612903225806,204.28571428571428,1430,0,0,0,0,1,1560.0,1814.0,768000.0,170763.47238450177,180000.0
5,3,77.0,9965,1,2,1,3,3,4,5,2,0,5,8,6,2007,2007,1,1,12,13,3,220.0,4,3,2,5,3,3,6,984.0,1,280.0,1264.0,1,5,2,5,1282,1414,0,2696,1.0,0.0,2,1,4,1,5,10,8,1,4,3,2007.0,3,3.0,792.0,3,3,3,120,184,0,0,168,0,0,6,5,0.27054691419969895,269.6,2696,0,0,0,0,3,1504.0,3960.0,2536848.0,239516.44621503996,383970.0
0,3,0.0,21000,1,2,1,0,3,0,6,2,0,2,7,6,1953,1953,3,1,13,14,1,184.0,3,4,1,4,3,2,5,35.0,3,905.0,1809.0,1,3,2,5,2259,0,0,2259,1.0,0.0,2,0,3,1,4,7,8,2,4,2,1953.0,1,2.0,450.0,3,3,3,166,120,192,0,0,0,3,0,0,0.10757142857142857,322.7142857142857,2259,0,0,0,0,3,1648.0,4068.0,3532977.0,185723.88327353122,217000.0
6,3,61.0,7259,1,2,2,3,3,4,6,2,0,5,7,9,1945,2002,2,1,13,14,2,0.0,3,3,1,3,3,1,5,774.0,2,104.0,1028.0,1,5,2,5,1436,884,0,2320,1.0,0.0,2,1,3,1,4,9,8,1,3,5,1945.0,1,1.0,180.0,3,3,3,224,0,0,0,0,0,3,8,4,0.31960325113652016,257.77777777777777,2320,0,0,0,0,1,1648.0,3348.0,2058056.0,166639.37908697338,259500.0
